@relation 'Factors_ Affecting_ University_Student_Grades_Dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R28-29-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R4-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R5-precision6-weka.filters.unsupervised.attribute.Discretize-B8-M-1.0-R15-precision6-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-R17-precision6-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-R20-precision6'

@attribute Age {'\'(-inf-20]\'','\'(20-inf)\''}
@attribute Gender {F,M}
@attribute Previous_Grade {A,C,B}
@attribute Attendance {'\'(-inf-76]\'','\'(76-82]\'','\'(82-88]\'','\'(88-94]\'','\'(94-inf)\''}
@attribute 'Study_Hours_PerWeek ' {'\'(-inf-10]\'','\'(10-15]\'','\'(15-inf)\''}
@attribute Major {Law,Business,Medicine,Arts,Engineering,Science}
@attribute Uni_Type {Private,Public}
@attribute Financial_Status {Low,Medium,High}
@attribute Parental_Involvement {High,Low,Medium}
@attribute Educational_Resources {Yes,No}
@attribute Motivation {Medium,Low,High}
@attribute Stress_Levels {High,Medium,Low}
@attribute Uni_Environment {Negative,Positive,Neutral}
@attribute Professor_Quality {Medium,High,Low}
@attribute Class_Size {'\'(-inf-30]\'','\'(30-40]\'','\'(40-50]\'','\'(50-60]\'','\'(60-70]\'','\'(70-80]\'','\'(80-90]\'','\'(90-inf)\''}
@attribute Extracurricular_Activities {Yes,No}
@attribute Sleep_Hours_PerDay {'\'(-inf-6.5]\'','\'(6.5-inf)\''}
@attribute Nutrition {Unhealthy,Healthy,Balanced}
@attribute Physical_Activities {Low,High,Medium}
@attribute Screen_Time_PerDay {'\'(-inf-6]\'','\'(6-inf)\''}
@attribute Educational_Tech_Use {Yes,No}
@attribute Bullying {No,Yes}
@attribute Learning_Style {Visual,Auditory,Kinesthetic}
@attribute Tutoring {Yes,No}
@attribute Mentoring {Yes,No}
@attribute Lack_of_Interest {Low,Medium,High}
@attribute Grade {B,A,C}

@data
'\'(-inf-20]\'',M,A,'\'(82-88]\'','\'(-inf-10]\'',Engineering,Private,High,High,No,Low,Low,Neutral,High,'\'(70-80]\'',Yes,'\'(6.5-inf)\'',Healthy,Low,'\'(6-inf)\'',Yes,Yes,Visual,No,Yes,Low,C
'\'(20-inf)\'',M,B,'\'(-inf-76]\'','\'(10-15]\'',Medicine,Private,Low,Low,No,Medium,Low,Negative,High,'\'(80-90]\'',No,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(-inf-6]\'',Yes,Yes,Visual,No,No,High,A
'\'(-inf-20]\'',M,A,'\'(94-inf)\'','\'(10-15]\'',Business,Private,Low,High,No,Medium,High,Neutral,Low,'\'(70-80]\'',Yes,'\'(6.5-inf)\'',Healthy,High,'\'(6-inf)\'',No,Yes,Visual,No,No,High,A
'\'(-inf-20]\'',M,C,'\'(82-88]\'','\'(-inf-10]\'',Law,Public,High,Medium,No,High,Medium,Positive,Low,'\'(50-60]\'',Yes,'\'(6.5-inf)\'',Balanced,Low,'\'(6-inf)\'',No,No,Auditory,Yes,Yes,High,C
'\'(20-inf)\'',F,C,'\'(76-82]\'','\'(15-inf)\'',Science,Public,Low,Low,No,Medium,High,Positive,Medium,'\'(30-40]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Low,'\'(-inf-6]\'',Yes,Yes,Visual,Yes,No,Low,A
'\'(-inf-20]\'',M,C,'\'(88-94]\'','\'(-inf-10]\'',Engineering,Public,High,High,Yes,Medium,High,Positive,Low,'\'(70-80]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Low,'\'(6-inf)\'',No,Yes,Visual,No,No,Medium,B
'\'(20-inf)\'',M,B,'\'(82-88]\'','\'(10-15]\'',Science,Public,Medium,Low,Yes,Medium,Medium,Negative,Medium,'\'(40-50]\'',No,'\'(-inf-6.5]\'',Unhealthy,High,'\'(6-inf)\'',No,No,Auditory,No,No,Medium,C
'\'(20-inf)\'',M,B,'\'(88-94]\'','\'(10-15]\'',Medicine,Private,Medium,High,No,Medium,Low,Positive,Low,'\'(30-40]\'',Yes,'\'(-inf-6.5]\'',Unhealthy,High,'\'(6-inf)\'',Yes,Yes,Kinesthetic,No,No,High,B
'\'(20-inf)\'',F,A,'\'(76-82]\'','\'(-inf-10]\'',Business,Public,High,Medium,Yes,High,Medium,Neutral,Low,'\'(-inf-30]\'',Yes,'\'(-inf-6.5]\'',Balanced,Low,'\'(6-inf)\'',Yes,Yes,Visual,No,No,High,C
'\'(20-inf)\'',F,B,'\'(-inf-76]\'','\'(-inf-10]\'',Science,Public,High,Low,Yes,Medium,Medium,Positive,High,'\'(30-40]\'',No,'\'(-inf-6.5]\'',Healthy,High,'\'(6-inf)\'',Yes,Yes,Visual,Yes,No,Low,B
'\'(-inf-20]\'',M,A,'\'(76-82]\'','\'(10-15]\'',Engineering,Private,High,Medium,No,Low,Low,Negative,Low,'\'(-inf-30]\'',No,'\'(-inf-6.5]\'',Unhealthy,Low,'\'(-inf-6]\'',No,Yes,Visual,No,No,Medium,C
'\'(-inf-20]\'',F,A,'\'(-inf-76]\'','\'(-inf-10]\'',Law,Public,High,Medium,Yes,High,High,Negative,Medium,'\'(60-70]\'',No,'\'(-inf-6.5]\'',Healthy,Medium,'\'(-inf-6]\'',No,Yes,Visual,Yes,Yes,Low,B
'\'(20-inf)\'',F,B,'\'(82-88]\'','\'(10-15]\'',Business,Public,High,High,No,Medium,High,Negative,High,'\'(80-90]\'',No,'\'(6.5-inf)\'',Balanced,Low,'\'(-inf-6]\'',No,No,Visual,No,Yes,Low,B
'\'(-inf-20]\'',M,C,'\'(82-88]\'','\'(10-15]\'',Medicine,Private,Medium,Low,Yes,Medium,Low,Positive,Low,'\'(80-90]\'',Yes,'\'(-inf-6.5]\'',Unhealthy,Low,'\'(-inf-6]\'',Yes,Yes,Auditory,Yes,Yes,Low,A
'\'(-inf-20]\'',F,B,'\'(82-88]\'','\'(15-inf)\'',Business,Private,High,High,No,Medium,Low,Neutral,Low,'\'(60-70]\'',Yes,'\'(6.5-inf)\'',Healthy,Medium,'\'(6-inf)\'',Yes,Yes,Visual,Yes,Yes,High,A
'\'(-inf-20]\'',M,A,'\'(82-88]\'','\'(-inf-10]\'',Science,Public,Low,High,Yes,Low,High,Negative,High,'\'(70-80]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(-inf-6]\'',No,No,Kinesthetic,No,No,High,B
'\'(-inf-20]\'',M,C,'\'(76-82]\'','\'(-inf-10]\'',Engineering,Public,High,Medium,Yes,High,Low,Neutral,Medium,'\'(80-90]\'',No,'\'(6.5-inf)\'',Healthy,High,'\'(6-inf)\'',Yes,Yes,Kinesthetic,No,No,High,B
'\'(20-inf)\'',M,B,'\'(-inf-76]\'','\'(15-inf)\'',Business,Public,Low,High,No,Low,Medium,Positive,Low,'\'(-inf-30]\'',Yes,'\'(-inf-6.5]\'',Balanced,High,'\'(-inf-6]\'',Yes,Yes,Auditory,Yes,Yes,Low,B
'\'(20-inf)\'',M,A,'\'(88-94]\'','\'(-inf-10]\'',Business,Public,Medium,Medium,Yes,High,Low,Negative,High,'\'(50-60]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(-inf-6]\'',No,Yes,Kinesthetic,Yes,Yes,High,C
'\'(-inf-20]\'',F,A,'\'(94-inf)\'','\'(15-inf)\'',Science,Public,High,High,Yes,High,Medium,Negative,Low,'\'(-inf-30]\'',No,'\'(6.5-inf)\'',Balanced,Medium,'\'(-inf-6]\'',Yes,Yes,Visual,Yes,No,High,C
'\'(-inf-20]\'',M,A,'\'(76-82]\'','\'(-inf-10]\'',Law,Public,High,Low,No,High,Low,Positive,Medium,'\'(50-60]\'',Yes,'\'(6.5-inf)\'',Balanced,High,'\'(6-inf)\'',No,No,Visual,Yes,No,Low,A
'\'(20-inf)\'',M,C,'\'(-inf-76]\'','\'(10-15]\'',Engineering,Public,Low,High,Yes,High,Low,Negative,Low,'\'(60-70]\'',Yes,'\'(6.5-inf)\'',Balanced,Medium,'\'(-inf-6]\'',No,No,Auditory,Yes,No,Low,A
'\'(-inf-20]\'',M,A,'\'(76-82]\'','\'(-inf-10]\'',Science,Private,High,Low,No,Medium,Medium,Negative,Low,'\'(60-70]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(6-inf)\'',Yes,Yes,Visual,No,Yes,High,B
'\'(20-inf)\'',F,B,'\'(82-88]\'','\'(-inf-10]\'',Arts,Private,Low,Medium,No,Medium,Low,Negative,Medium,'\'(80-90]\'',No,'\'(6.5-inf)\'',Balanced,Medium,'\'(6-inf)\'',Yes,Yes,Auditory,Yes,No,High,C
'\'(20-inf)\'',M,B,'\'(88-94]\'','\'(10-15]\'',Medicine,Private,Low,Medium,No,Low,Low,Negative,High,'\'(40-50]\'',Yes,'\'(-inf-6.5]\'',Healthy,Low,'\'(6-inf)\'',No,Yes,Auditory,No,Yes,Low,A
'\'(-inf-20]\'',M,C,'\'(82-88]\'','\'(-inf-10]\'',Business,Public,Low,Low,Yes,Low,Low,Negative,Medium,'\'(70-80]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(-inf-6]\'',Yes,Yes,Kinesthetic,Yes,No,Low,A
'\'(-inf-20]\'',F,B,'\'(82-88]\'','\'(10-15]\'',Medicine,Public,Low,Low,No,Low,High,Positive,Low,'\'(70-80]\'',No,'\'(6.5-inf)\'',Healthy,Low,'\'(-inf-6]\'',No,No,Kinesthetic,No,No,Low,A
'\'(20-inf)\'',F,C,'\'(-inf-76]\'','\'(-inf-10]\'',Science,Public,Medium,Low,Yes,Low,High,Positive,Low,'\'(50-60]\'',No,'\'(6.5-inf)\'',Healthy,High,'\'(-inf-6]\'',No,No,Auditory,Yes,Yes,Medium,B
'\'(-inf-20]\'',F,B,'\'(-inf-76]\'','\'(15-inf)\'',Medicine,Public,High,High,Yes,Medium,Low,Positive,Low,'\'(90-inf)\'',Yes,'\'(-inf-6.5]\'',Healthy,High,'\'(6-inf)\'',No,No,Kinesthetic,No,Yes,High,A
'\'(-inf-20]\'',M,A,'\'(82-88]\'','\'(-inf-10]\'',Business,Private,Low,Low,Yes,High,Low,Neutral,High,'\'(-inf-30]\'',No,'\'(-inf-6.5]\'',Unhealthy,Low,'\'(-inf-6]\'',Yes,No,Visual,No,Yes,Low,A
'\'(-inf-20]\'',M,B,'\'(88-94]\'','\'(15-inf)\'',Medicine,Private,High,Medium,No,Medium,High,Negative,Medium,'\'(90-inf)\'',Yes,'\'(-inf-6.5]\'',Balanced,Medium,'\'(6-inf)\'',No,Yes,Visual,Yes,Yes,Low,C
'\'(20-inf)\'',F,A,'\'(82-88]\'','\'(15-inf)\'',Arts,Private,Medium,High,Yes,Low,Low,Neutral,Medium,'\'(50-60]\'',Yes,'\'(6.5-inf)\'',Balanced,Low,'\'(6-inf)\'',No,Yes,Visual,Yes,Yes,High,A
'\'(20-inf)\'',F,C,'\'(82-88]\'','\'(-inf-10]\'',Arts,Private,High,High,Yes,Low,Low,Negative,Medium,'\'(90-inf)\'',No,'\'(6.5-inf)\'',Healthy,Medium,'\'(6-inf)\'',No,No,Auditory,Yes,Yes,Medium,B
'\'(-inf-20]\'',M,B,'\'(88-94]\'','\'(-inf-10]\'',Law,Private,Medium,High,No,Low,Low,Negative,Low,'\'(40-50]\'',No,'\'(6.5-inf)\'',Balanced,Medium,'\'(-inf-6]\'',No,No,Kinesthetic,Yes,Yes,Low,A
'\'(-inf-20]\'',F,B,'\'(82-88]\'','\'(10-15]\'',Arts,Private,Low,Medium,No,Medium,Medium,Positive,Medium,'\'(30-40]\'',No,'\'(-inf-6.5]\'',Unhealthy,Medium,'\'(-inf-6]\'',Yes,Yes,Visual,No,No,Low,C
'\'(-inf-20]\'',F,A,'\'(88-94]\'','\'(10-15]\'',Science,Private,Medium,Medium,Yes,Medium,Low,Neutral,High,'\'(40-50]\'',Yes,'\'(-inf-6.5]\'',Balanced,High,'\'(-inf-6]\'',Yes,No,Visual,Yes,No,Medium,A
'\'(-inf-20]\'',M,C,'\'(94-inf)\'','\'(10-15]\'',Business,Private,Medium,High,Yes,High,Medium,Positive,Low,'\'(80-90]\'',Yes,'\'(6.5-inf)\'',Healthy,High,'\'(6-inf)\'',No,Yes,Auditory,Yes,Yes,High,B
'\'(20-inf)\'',M,A,'\'(-inf-76]\'','\'(15-inf)\'',Medicine,Public,Medium,Low,No,High,High,Negative,Medium,'\'(30-40]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Low,'\'(6-inf)\'',No,Yes,Visual,No,No,Low,B
'\'(20-inf)\'',M,C,'\'(82-88]\'','\'(-inf-10]\'',Science,Private,Medium,Medium,Yes,Low,Low,Negative,Medium,'\'(50-60]\'',No,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(-inf-6]\'',No,Yes,Auditory,Yes,No,Medium,A
'\'(-inf-20]\'',F,B,'\'(82-88]\'','\'(15-inf)\'',Engineering,Public,Low,Low,No,High,Low,Neutral,Low,'\'(60-70]\'',Yes,'\'(-inf-6.5]\'',Unhealthy,Low,'\'(6-inf)\'',Yes,Yes,Auditory,No,No,High,C
'\'(-inf-20]\'',M,A,'\'(88-94]\'','\'(10-15]\'',Medicine,Public,Medium,High,No,Medium,Low,Neutral,Low,'\'(30-40]\'',Yes,'\'(-inf-6.5]\'',Balanced,Low,'\'(6-inf)\'',No,Yes,Auditory,Yes,No,High,B
'\'(20-inf)\'',F,C,'\'(82-88]\'','\'(-inf-10]\'',Medicine,Private,High,High,Yes,Medium,Low,Positive,High,'\'(50-60]\'',No,'\'(-inf-6.5]\'',Healthy,High,'\'(-inf-6]\'',Yes,Yes,Visual,Yes,No,Low,C
'\'(-inf-20]\'',M,C,'\'(82-88]\'','\'(-inf-10]\'',Law,Public,Medium,High,Yes,Medium,Medium,Neutral,Medium,'\'(40-50]\'',No,'\'(-inf-6.5]\'',Healthy,High,'\'(6-inf)\'',No,No,Visual,Yes,Yes,High,C
'\'(20-inf)\'',M,A,'\'(76-82]\'','\'(15-inf)\'',Arts,Private,Low,Low,Yes,Low,Medium,Neutral,Medium,'\'(60-70]\'',Yes,'\'(6.5-inf)\'',Unhealthy,High,'\'(6-inf)\'',No,Yes,Auditory,Yes,Yes,High,C
'\'(-inf-20]\'',F,A,'\'(76-82]\'','\'(15-inf)\'',Arts,Private,High,Medium,No,Low,Low,Negative,Medium,'\'(-inf-30]\'',Yes,'\'(-inf-6.5]\'',Balanced,High,'\'(6-inf)\'',Yes,No,Auditory,Yes,No,High,A
'\'(-inf-20]\'',M,C,'\'(76-82]\'','\'(-inf-10]\'',Medicine,Private,Medium,Low,Yes,Low,Low,Neutral,Low,'\'(-inf-30]\'',Yes,'\'(-inf-6.5]\'',Healthy,Low,'\'(6-inf)\'',No,Yes,Auditory,Yes,No,Medium,C
'\'(-inf-20]\'',F,A,'\'(82-88]\'','\'(10-15]\'',Medicine,Public,Medium,High,Yes,Medium,Medium,Neutral,Medium,'\'(30-40]\'',No,'\'(6.5-inf)\'',Balanced,Low,'\'(-inf-6]\'',No,Yes,Visual,Yes,Yes,High,B
'\'(-inf-20]\'',F,B,'\'(82-88]\'','\'(-inf-10]\'',Law,Public,High,High,Yes,Medium,High,Neutral,Low,'\'(70-80]\'',No,'\'(6.5-inf)\'',Unhealthy,High,'\'(-inf-6]\'',Yes,No,Visual,Yes,Yes,High,A
'\'(-inf-20]\'',M,A,'\'(-inf-76]\'','\'(15-inf)\'',Medicine,Public,Low,High,No,High,Medium,Neutral,Low,'\'(50-60]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(-inf-6]\'',Yes,Yes,Auditory,No,Yes,High,A
'\'(-inf-20]\'',M,C,'\'(82-88]\'','\'(10-15]\'',Arts,Public,Medium,Low,Yes,Medium,Low,Neutral,High,'\'(70-80]\'',Yes,'\'(-inf-6.5]\'',Healthy,Low,'\'(6-inf)\'',No,No,Auditory,No,Yes,Medium,C
'\'(-inf-20]\'',M,B,'\'(82-88]\'','\'(-inf-10]\'',Engineering,Private,High,Low,Yes,High,Medium,Neutral,Medium,'\'(90-inf)\'',Yes,'\'(-inf-6.5]\'',Healthy,Low,'\'(6-inf)\'',No,Yes,Kinesthetic,Yes,Yes,Low,A
'\'(-inf-20]\'',F,B,'\'(82-88]\'','\'(-inf-10]\'',Law,Public,Low,Low,No,Medium,Low,Neutral,High,'\'(60-70]\'',No,'\'(-inf-6.5]\'',Healthy,Medium,'\'(-inf-6]\'',Yes,No,Visual,Yes,No,High,B
'\'(20-inf)\'',F,B,'\'(76-82]\'','\'(-inf-10]\'',Science,Public,High,High,Yes,High,Low,Negative,Low,'\'(60-70]\'',Yes,'\'(6.5-inf)\'',Healthy,Medium,'\'(6-inf)\'',No,Yes,Kinesthetic,No,Yes,Low,A
'\'(-inf-20]\'',M,C,'\'(-inf-76]\'','\'(10-15]\'',Law,Private,Low,Medium,Yes,Medium,Low,Positive,Medium,'\'(60-70]\'',Yes,'\'(-inf-6.5]\'',Unhealthy,Low,'\'(6-inf)\'',No,Yes,Auditory,No,No,High,B
'\'(-inf-20]\'',F,C,'\'(76-82]\'','\'(10-15]\'',Law,Private,High,Medium,Yes,Low,High,Neutral,Low,'\'(30-40]\'',Yes,'\'(6.5-inf)\'',Unhealthy,High,'\'(-inf-6]\'',Yes,Yes,Auditory,No,No,High,A
'\'(-inf-20]\'',F,B,'\'(76-82]\'','\'(10-15]\'',Science,Private,Low,High,Yes,High,Low,Positive,Medium,'\'(60-70]\'',No,'\'(6.5-inf)\'',Unhealthy,Low,'\'(6-inf)\'',No,Yes,Visual,Yes,No,High,C
'\'(-inf-20]\'',M,C,'\'(-inf-76]\'','\'(-inf-10]\'',Business,Private,Medium,Medium,Yes,Low,Low,Negative,Medium,'\'(-inf-30]\'',No,'\'(6.5-inf)\'',Healthy,Medium,'\'(6-inf)\'',No,No,Auditory,No,No,Low,C
'\'(-inf-20]\'',F,C,'\'(88-94]\'','\'(15-inf)\'',Medicine,Private,Low,Medium,No,High,Low,Positive,Medium,'\'(70-80]\'',No,'\'(6.5-inf)\'',Balanced,High,'\'(-inf-6]\'',No,Yes,Visual,No,Yes,High,C
'\'(-inf-20]\'',M,B,'\'(76-82]\'','\'(15-inf)\'',Business,Private,Medium,High,No,High,Low,Negative,High,'\'(50-60]\'',Yes,'\'(6.5-inf)\'',Balanced,Medium,'\'(-inf-6]\'',No,Yes,Visual,No,No,Low,B
'\'(-inf-20]\'',M,C,'\'(-inf-76]\'','\'(15-inf)\'',Arts,Private,High,Medium,No,Medium,Low,Neutral,Medium,'\'(30-40]\'',Yes,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(6-inf)\'',Yes,Yes,Auditory,Yes,No,Medium,B
'\'(-inf-20]\'',M,C,'\'(88-94]\'','\'(-inf-10]\'',Law,Private,Medium,Medium,Yes,High,Low,Neutral,Low,'\'(80-90]\'',No,'\'(-inf-6.5]\'',Balanced,High,'\'(6-inf)\'',No,Yes,Auditory,No,Yes,Low,B
'\'(20-inf)\'',M,C,'\'(82-88]\'','\'(10-15]\'',Science,Private,High,Medium,No,High,Medium,Neutral,Low,'\'(40-50]\'',Yes,'\'(6.5-inf)\'',Balanced,Medium,'\'(6-inf)\'',No,Yes,Auditory,No,Yes,Low,C
'\'(20-inf)\'',M,B,'\'(82-88]\'','\'(-inf-10]\'',Medicine,Public,Medium,High,No,Medium,High,Neutral,Low,'\'(30-40]\'',Yes,'\'(6.5-inf)\'',Healthy,High,'\'(-inf-6]\'',Yes,Yes,Kinesthetic,No,Yes,Medium,A
'\'(20-inf)\'',M,B,'\'(-inf-76]\'','\'(10-15]\'',Business,Public,Low,Medium,Yes,Medium,Low,Neutral,Medium,'\'(-inf-30]\'',No,'\'(-inf-6.5]\'',Unhealthy,Low,'\'(-inf-6]\'',No,Yes,Auditory,No,No,High,A
'\'(-inf-20]\'',M,C,'\'(94-inf)\'','\'(10-15]\'',Arts,Public,Medium,Low,Yes,Medium,High,Negative,Medium,'\'(60-70]\'',Yes,'\'(6.5-inf)\'',Healthy,High,'\'(-inf-6]\'',No,No,Visual,No,Yes,High,C
'\'(20-inf)\'',F,B,'\'(82-88]\'','\'(-inf-10]\'',Business,Private,High,Medium,No,Low,High,Neutral,Low,'\'(-inf-30]\'',No,'\'(6.5-inf)\'',Unhealthy,Medium,'\'(-inf-6]\'',No,No,Visual,No,No,Medium,B
'\'(-inf-20]\'',M,B,'\'(82-88]\'','\'(-inf-10]\'',Science,Public,Low,High,No,Medium,Medium,Positive,High,'\'(-inf-30]\'',No,'\'(6.5-inf)\'',Healthy,High,'\'(-inf-6]\'',No,No,Auditory,Yes,No,Low,B
'\'(20-inf)\'',M,C,'\'(76-82]\'','\'(15-inf)\'',Business,Public,High,High,No,High,Low,Negative,Low,'\'(50-60]\'',Yes,'\'(6.5-inf)\'',Balanced,Low,'\'(6-inf)\'',No,Yes,Visual,Yes,Yes,Medium,A
'\'(-inf-20]\'',M,A,'\'(82-88]\'','\'(10-15]\'',Engineering,Public,High,Medium,Yes,Medium,High,Positive,Low,'\'(90-inf)\'',No,'\'(-inf-6.5]\'',Unhealthy,Low,'\'(-inf-6]\'',No,Yes,Kinesthetic,No,No,High,A
'\'(20-inf)\'',M,B,'\'(94-inf)\'','\'(15-inf)\'',Law,Private,High,High,Yes,High,Low,Positive,High,'\'(80-90]\'',No,'\'(6.5-inf)\'',Balanced,Medium,'\'(6-inf)\'',Yes,Yes,Auditory,Yes,No,Low,B
'\'(20-inf)\'',F,B,'\'(88-94]\'','\'(15-inf)\'',Business,Public,Low,High,No,High,High,Positive,Low,'\'(30-40]\'',No,'\'(-inf-6.5]\'',Unhealthy,High,'\'(6-inf)\'',Yes,No,Kinesthetic,Yes,Yes,Medium,C
'\'(-inf-20]\'',F,A,'\'(82-88]\'','\'(15-inf)\'',Engineering,Public,Medium,Medium,Yes,High,Low,Negative,Low,'\'(40-50]\'',Yes,'\'(6.5-inf)\'',Healthy,Low,'\'(-inf-6]\'',No,Yes,Auditory,Yes,Yes,Medium,A
'\'(-inf-20]\'',M,A,'\'(94-inf)\'','\'(10-15]\'',Law,Private,High,Medium,Yes,High,High,Neutral,Low,'\'(40-50]\'',Yes,'\'(6.5-inf)\'',Unhealthy,High,'\'(-inf-6]\'',No,Yes,Kinesthetic,Yes,No,High,C
'\'(20-inf)\'',F,A,'\'(76-82]\'','\'(-inf-10]\'',Law,Public,Medium,Low,Yes,Medium,Low,Neutral,Low,'\'(-inf-30]\'',No,'\'(6.5-inf)\'',Healthy,Low,'\'(6-inf)\'',No,Yes,Visual,Yes,Yes,Medium,C
'\'(-inf-20]\'',M,C,'\'(94-inf)\'','\'(-inf-10]\'',Science,Public,Low,Medium,Yes,High,High,Negative,High,'\'(70-80]\'',No,'\'(-inf-6.5]\'',Unhealthy,High,'\'(6-inf)\'',No,No,Auditory,Yes,Yes,Low,B
'\'(20-inf)\'',M,C,'\'(76-82]\'','\'(10-15]\'',Medicine,Public,High,Low,No,Medium,Medium,Negative,High,'\'(30-40]\'',Yes,'\'(-inf-6.5]\'',Unhealthy,Low,'\'(6-inf)\'',Yes,No,Kinesthetic,Yes,No,High,B
'\'(20-inf)\'',M,C,'\'(76-82]\'','\'(10-15]\'',Medicine,Public,Medium,High,No,High,Low,Positive,Medium,'\'(60-70]\'',Yes,'\'(6.5-inf)\'',Healthy,Low,'\'(-inf-6]\'',No,No,Auditory,Yes,Yes,High,C
'\'(-inf-20]\'',F,A,'\'(82-88]\'','\'(15-inf)\'',Business,Public,Medium,High,Yes,Medium,Low,Neutral,Medium,'\'(70-80]\'',No,'\'(-inf-6.5]\'',Balanced,Low,'\'(6-inf)\'',No,Yes,Visual,No,Yes,Medium,C
'\'(-inf-20]\'',M,C,'\'(88-94]\'','\'(15-inf)\'',Engineering,Private,High,Low,Yes,High,Medium,Neutral,Medium,'\'(90-inf)\'',No,'\'(6.5-inf)\'',Balanced,High,'\'(-inf-6]\'',Yes,Yes,Kinesthetic,No,Yes,High,A
'\'(20-inf)\'',F,A,'\'(94-inf)\'','\'(-inf-10]\'',Arts,Public,Medium,Medium,No,High,High,Neutral,Medium,'\'(90-inf)\'',No,'\'(-inf-6.5]\'',Healthy,High,'\'(-inf-6]\'',No,Yes,Kinesthetic,No,No,High,B
'\'(20-inf)\'',F,B,'\'(88-94]\'','\'(-inf-10]\'',Business,Public,Medium,Medium,No,High,High,Neutral,High,'\'(60-70]\'',No,'\'(6.5-inf)\'',Balanced,Low,'\'(6-inf)\'',Yes,No,Visual,Yes,Yes,Low,A
'\'(-inf-20]\'',M,C,'\'(82-88]\'','\'(15-inf)\'',Medicine,Public,Low,High,Yes,Medium,Low,Positive,Low,'\'(30-40]\'',No,'\'(6.5-inf)\'',Unhealthy,High,'\'(6-inf)\'',Yes,No,Visual,Yes,Yes,High,A
'\'(-inf-20]\'',F,A,'\'(94-inf)\'','\'(15-inf)\'',Business,Public,Medium,Medium,No,Medium,High,Neutral,Medium,'\'(60-70]\'',Yes,'\'(-inf-6.5]\'',Healthy,Low,'\'(6-inf)\'',No,No,Auditory,No,Yes,Low,A
'\'(-inf-20]\'',M,B,'\'(94-inf)\'','\'(-inf-10]\'',Law,Public,Low,Low,No,High,High,Positive,Low,'\'(60-70]\'',No,'\'(6.5-inf)\'',Healthy,Low,'\'(6-inf)\'',No,Yes,Auditory,Yes,No,High,C
'\'(-inf-20]\'',F,B,'\'(76-82]\'','\'(10-15]\'',Engineering,Public,High,Medium,No,High,High,Positive,High,'\'(50-60]\'',Yes,'\'(-inf-6.5]\'',Balanced,Low,'\'(-inf-6]\'',Yes,Yes,Auditory,Yes,Yes,Low,B
'\'(-inf-20]\'',F,C,'\'(94-inf)\'','\'(15-inf)\'',Science,Public,Medium,Low,No,Medium,High,Positive,Low,'\'(50-60]\'',Yes,'\'(-inf-6.5]\'',Unhealthy,High,'\'(6-inf)\'',No,Yes,Auditory,No,No,Low,A
'\'(-inf-20]\'',M,C,'\'(94-inf)\'','\'(-inf-10]\'',Law,Public,Low,Low,No,Low,Low,Positive,High,'\'(70-80]\'',Yes,'\'(6.5-inf)\'',Unhealthy,High,'\'(-inf-6]\'',Yes,No,Visual,Yes,Yes,Low,A
'\'(-inf-20]\'',M,B,'\'(94-inf)\'','\'(15-inf)\'',Business,Public,Low,Low,Yes,Low,High,Neutral,High,'\'(30-40]\'',No,'\'(6.5-inf)\'',Balanced,Medium,'\'(-inf-6]\'',No,Yes,Visual,No,No,Medium,A
'\'(-inf-20]\'',F,A,'\'(88-94]\'','\'(-inf-10]\'',Business,Private,Low,High,Yes,Medium,High,Neutral,Low,'\'(60-70]\'',No,'\'(6.5-inf)\'',Balanced,Medium,'\'(6-inf)\'',Yes,Yes,Visual,Yes,Yes,Low,A
'\'(-inf-20]\'',M,A,'\'(76-82]\'','\'(15-inf)\'',Engineering,Private,High,High,Yes,High,High,Positive,Medium,'\'(90-inf)\'',No,'\'(6.5-inf)\'',Balanced,Low,'\'(6-inf)\'',Yes,No,Auditory,No,No,Low,B
'\'(20-inf)\'',M,A,'\'(82-88]\'','\'(10-15]\'',Medicine,Private,Medium,Low,Yes,Medium,Low,Neutral,Low,'\'(50-60]\'',Yes,'\'(-inf-6.5]\'',Balanced,High,'\'(-inf-6]\'',No,Yes,Kinesthetic,Yes,Yes,Medium,B
