Age,Gender,Previous_Grade,Attendance,Study_Hours_PerWeek ,Major,Uni_Type,Financial_Status,Parental_Involvement,Educational_Resources,Motivation,Stress_Levels,Uni_Environment,Professor_Quality,Class_Size,Extracurricular_Activities,Sleep_Hours_PerDay,Nutrition,Physical_Activities,Screen_Time_PerDay,Educational_Tech_Use,Bullying,Learning_Style,Tutoring,Mentoring,Lack_of_Interest,Grade
21,M,A,99,5,,Private,,Low,Yes,High,High,,Medium,25,No,6,Balanced,Low,,Yes,No,Kinesthetic,Yes,No,High,A
20,M,A,90,6,Science,Public,High,High,Yes,High,High,,High,,Yes,8,Unhealthy,Medium,6,No,No,,,Yes,High,
18,F,B,70,5,Engineering,Private,Medium,Low,No,Medium,High,Negative,High,54,No,7,Healthy,High,3,Yes,,,Yes,Yes,Low,B
20,M,B,76,,Engineering,Public,Low,High,Yes,Medium,Low,Negative,Low,83,No,4,Unhealthy,Low,7,No,Yes,Auditory,Yes,Yes,Low,C
21,F,B,84,7,Medicine,Private,Low,Medium,Yes,Low,Medium,Neutral,High,22,No,9,Unhealthy,,3,Yes,,Auditory,Yes,Yes,High,A
22,M,B,83,19,Engineering,Public,,High,Yes,Low,Low,Neutral,Low,31,Yes,9,Unhealthy,Low,8,Yes,Yes,Visual,,,High,C
21,M,C,96,5,Medicine,Public,High,Medium,,High,Low,Positive,Low,72,No,4,,,5,No,No,Kinesthetic,Yes,Yes,Medium,B
18,M,A,79,6,Business,,Medium,Medium,No,High,,Negative,Low,45,Yes,5,Balanced,Medium,,No,Yes,Auditory,Yes,Yes,Low,A
19,,,97,14,Law,Public,High,Low,No,Medium,Low,Positive,Medium,41,Yes,4,,Low,7,Yes,Yes,Auditory,,Yes,Medium,A
21,F,,82,19,Law,Private,High,High,Yes,High,Medium,Neutral,High,87,Yes,9,Unhealthy,,9,,,Visual,No,No,Low,C
21,M,C,98,7,Engineering,Private,,Medium,No,High,,Negative,Medium,61,Yes,4,,High,3,No,Yes,Visual,No,Yes,High,B
20,F,C,85,17,Science,Public,,Medium,No,High,High,Negative,Medium,66,Yes,,Balanced,,7,No,Yes,,Yes,,High,A
19,M,C,93,16,Business,Private,High,High,No,High,High,Positive,Medium,71,,7,Unhealthy,High,7,No,No,,Yes,No,High,C
,F,A,92,,Arts,,Low,Medium,Yes,High,,Neutral,Low,49,Yes,8,Balanced,Low,5,No,Yes,Visual,Yes,Yes,Medium,B
18,,C,79,14,,Private,Low,Low,Yes,Low,Medium,Neutral,High,40,Yes,9,Balanced,,4,No,Yes,Visual,No,,High,C
19,,A,,18,,Private,Low,Low,,Low,High,Positive,High,89,Yes,7,Balanced,High,6,,No,,Yes,No,Low,C
20,M,B,82,19,Medicine,Public,Medium,Medium,Yes,Low,Low,Negative,High,68,No,4,Balanced,High,4,Yes,Yes,Kinesthetic,No,Yes,Medium,C
,F,A,98,16,Engineering,Private,Medium,Low,Yes,High,Low,Negative,Low,73,Yes,8,Healthy,Medium,9,No,No,Kinesthetic,Yes,No,High,A
18,F,A,78,5,Law,Private,High,Medium,No,High,,Positive,Medium,72,Yes,5,Balanced,Medium,9,Yes,Yes,Auditory,,No,Low,C
21,M,C,77,20,Law,Private,High,Low,Yes,Low,Low,Neutral,High,68,Yes,,Healthy,,7,Yes,No,Visual,No,Yes,Low,A
22,M,B,98,6,Medicine,Public,Low,Medium,Yes,Medium,Medium,Negative,Medium,,No,4,Balanced,,7,Yes,Yes,Auditory,No,Yes,Medium,B
19,M,C,98,17,Arts,Public,Low,High,Yes,Low,Medium,Positive,Low,58,No,7,Balanced,Medium,7,Yes,Yes,Auditory,Yes,No,Medium,A
,M,C,97,12,Engineering,Private,Low,Low,No,Low,High,Positive,Medium,36,,5,Balanced,Low,2,Yes,Yes,Kinesthetic,No,Yes,Medium,C
22,,C,80,20,Law,Private,Medium,High,Yes,Low,Low,Neutral,Medium,47,No,6,Healthy,High,3,No,Yes,Auditory,No,Yes,Low,A
22,F,B,94,12,Business,,Low,High,Yes,Medium,High,Neutral,,23,Yes,6,Balanced,High,3,Yes,No,,No,,High,B
19,F,B,90,,Law,Public,High,High,No,High,Low,Positive,Medium,86,Yes,8,Healthy,Medium,5,No,Yes,Visual,No,No,High,A
21,M,,81,17,Business,Public,Low,Low,,High,Medium,Negative,Medium,27,Yes,7,Unhealthy,High,5,Yes,Yes,Visual,No,No,Low,C
18,F,B,95,7,Engineering,Private,Low,Medium,,Medium,Low,Negative,Low,27,No,8,Unhealthy,Low,8,Yes,Yes,Kinesthetic,No,Yes,High,B
18,M,A,73,15,Engineering,Public,Low,High,Yes,Medium,High,Negative,Low,38,Yes,4,Balanced,Low,,No,Yes,Visual,No,Yes,Medium,A
18,M,C,81,11,Medicine,Public,Low,,,High,Medium,Positive,Medium,33,No,6,Unhealthy,High,8,,No,Kinesthetic,No,No,,
22,M,A,72,8,Business,Private,Low,Low,Yes,High,Low,Negative,Medium,49,Yes,9,Healthy,Low,2,Yes,No,Kinesthetic,No,Yes,Medium,A
21,,C,76,14,Engineering,Public,Low,Medium,No,Low,High,Positive,Low,42,No,9,Balanced,Medium,,Yes,No,Auditory,No,Yes,Low,A
21,M,,,5,,Private,,High,Yes,High,Medium,Negative,High,,No,6,,High,10,No,No,Kinesthetic,No,Yes,Low,C
18,F,A,81,7,Science,Public,Medium,Medium,No,Medium,High,Neutral,Low,95,No,4,,Medium,9,Yes,Yes,Auditory,No,No,Medium,C
20,F,B,74,20,Science,Private,Medium,High,No,Low,High,Neutral,Medium,,Yes,5,Healthy,High,10,No,No,Kinesthetic,No,No,Low,B
19,,A,98,13,Business,Public,Medium,Low,No,,Medium,Positive,,32,No,5,Unhealthy,High,2,Yes,Yes,Auditory,Yes,No,Medium,B
20,M,,96,13,Arts,Private,,Medium,Yes,Medium,,Neutral,High,58,Yes,9,Balanced,Low,7,No,,Visual,Yes,No,High,B
,M,A,74,14,Medicine,Private,High,Low,Yes,Low,Low,Neutral,Low,94,No,7,Healthy,Medium,7,,,Visual,Yes,No,High,A
22,F,A,83,15,Law,Public,Medium,Low,Yes,Medium,Medium,Positive,High,57,No,7,Balanced,Medium,9,Yes,Yes,Auditory,Yes,No,High,B
22,F,C,95,13,Arts,Public,High,High,No,High,High,Positive,High,,Yes,5,Healthy,High,9,Yes,Yes,Visual,Yes,No,High,
18,F,,89,14,Law,Public,Low,,No,Low,Medium,Negative,Medium,28,Yes,9,Unhealthy,Low,2,No,No,Auditory,No,No,Medium,C
18,,A,70,5,Business,Public,High,Low,No,High,High,Neutral,Medium,94,Yes,5,Healthy,High,6,No,Yes,Auditory,Yes,No,,A
21,M,C,90,7,Arts,Private,High,Low,Yes,Low,Medium,Neutral,Medium,39,,9,Unhealthy,High,8,No,No,Auditory,Yes,,Low,B
19,F,,88,11,Engineering,Public,Medium,Low,No,High,Medium,Positive,Medium,90,No,8,Healthy,Medium,5,Yes,No,Visual,No,Yes,Medium,B
21,F,A,88,20,Arts,Public,Low,High,No,,Low,Negative,Low,96,No,7,Balanced,High,7,Yes,No,Auditory,Yes,Yes,Medium,A
18,M,C,95,17,,Private,High,Low,No,High,Low,Positive,Low,80,Yes,7,Healthy,Low,3,,No,Kinesthetic,,No,High,B
,M,C,92,9,Business,Public,High,Medium,No,Medium,Medium,Positive,High,20,Yes,6,,Medium,6,No,Yes,Auditory,Yes,Yes,Low,B
20,M,C,79,17,Law,Public,High,High,Yes,Medium,Medium,Negative,Low,47,Yes,7,Balanced,Low,,Yes,,Kinesthetic,Yes,Yes,Low,
21,F,A,90,10,Arts,Public,High,Low,No,Low,High,Negative,High,44,No,,Balanced,,3,Yes,Yes,Auditory,Yes,No,Low,C
20,F,C,84,6,Science,Public,Low,Low,,Low,Low,Positive,Medium,35,Yes,5,,Medium,9,No,Yes,Auditory,No,No,Medium,B
20,F,C,97,8,Science,Private,Low,High,,Low,High,Neutral,High,68,No,,Unhealthy,Low,6,No,Yes,Kinesthetic,No,No,High,A
20,M,A,84,12,Business,Private,High,Medium,Yes,Low,Medium,Negative,Low,97,Yes,9,Balanced,High,8,No,No,Visual,Yes,No,Medium,C
21,F,,99,14,Science,Public,Medium,High,No,Medium,High,Negative,Low,86,Yes,9,Healthy,Medium,4,Yes,Yes,Visual,Yes,No,Medium,B
19,M,A,83,16,Medicine,Public,Medium,Medium,Yes,Low,Medium,Negative,Medium,65,No,4,Balanced,High,7,Yes,Yes,Kinesthetic,,No,Low,B
22,M,A,75,17,Law,Private,Low,Low,Yes,High,Medium,Negative,,61,Yes,5,Healthy,High,9,Yes,No,Kinesthetic,Yes,Yes,Medium,
,F,A,98,13,Engineering,,High,Medium,No,Low,High,Neutral,High,98,Yes,6,Balanced,Medium,9,,,,Yes,Yes,High,C
21,F,A,82,,Medicine,Public,High,Low,No,High,Low,Neutral,Medium,50,No,5,Unhealthy,Low,3,Yes,Yes,Auditory,No,No,,B
,,A,99,6,Medicine,Private,,Low,No,Medium,Low,Positive,Low,50,,5,Balanced,High,7,Yes,Yes,Kinesthetic,No,Yes,Medium,A
21,M,A,71,19,Arts,Public,High,,Yes,High,Medium,Neutral,High,27,No,4,Balanced,Medium,10,No,No,Visual,Yes,No,Medium,A
21,M,A,93,7,Science,Public,High,High,No,High,High,Negative,High,70,Yes,4,Unhealthy,Low,6,No,Yes,,No,Yes,Low,C
19,M,C,87,8,Business,Private,Medium,Low,No,Low,Medium,Positive,High,,No,5,Healthy,Medium,10,Yes,Yes,Kinesthetic,Yes,No,High,A
20,M,B,71,12,Medicine,Public,Low,Low,No,Medium,Low,Neutral,Low,23,No,6,Balanced,Low,3,No,,Kinesthetic,No,Yes,Low,
21,F,A,88,11,Law,Public,High,Medium,No,Low,Low,Negative,High,82,Yes,9,Balanced,Low,9,No,,Auditory,No,Yes,High,A
21,F,A,98,19,Science,Public,Low,High,Yes,Medium,Low,Positive,High,40,Yes,4,Healthy,,5,,Yes,Visual,No,No,Low,A
21,,B,,18,Law,Private,Medium,High,No,High,Medium,,Medium,37,No,6,Balanced,Low,9,No,Yes,Auditory,Yes,Yes,High,C
19,M,A,74,20,Law,Public,High,High,Yes,Low,Low,Negative,High,66,No,8,Unhealthy,Low,2,No,Yes,Auditory,Yes,No,Medium,A
22,F,B,97,,Business,,Medium,High,Yes,Low,Medium,Negative,Low,52,Yes,,Unhealthy,,9,Yes,Yes,Visual,No,No,Low,B
21,F,C,75,12,,Public,Medium,High,No,High,High,Positive,High,43,No,5,,,3,Yes,No,Visual,No,Yes,Low,
20,M,C,87,6,Arts,Private,Low,Low,No,Medium,,Neutral,Medium,83,Yes,6,Unhealthy,High,8,No,Yes,Auditory,No,Yes,Medium,
20,F,C,85,16,Medicine,,Medium,Low,,High,High,Positive,Low,54,Yes,9,Healthy,Low,,No,No,Auditory,No,No,Low,C
19,M,B,82,20,,Private,Medium,Low,Yes,Medium,High,Negative,,74,No,4,Unhealthy,Medium,,No,Yes,Visual,No,Yes,Medium,C
18,M,B,78,8,Science,Public,High,High,Yes,Medium,Medium,Neutral,Low,89,No,5,Unhealthy,High,6,Yes,Yes,Visual,Yes,No,Medium,C
19,F,B,86,9,Business,Public,,Medium,Yes,High,Low,Negative,High,32,Yes,4,Unhealthy,Low,7,No,Yes,Kinesthetic,No,Yes,Medium,B
18,F,A,,13,Arts,,High,High,Yes,High,Low,Negative,Medium,94,No,,Unhealthy,Medium,4,Yes,No,Auditory,No,Yes,Low,B
18,M,A,89,11,Law,Private,Low,Low,Yes,,High,Positive,High,78,,9,Balanced,Low,6,No,Yes,,No,Yes,High,B
,F,A,100,16,Arts,Public,Low,Medium,Yes,Medium,Low,Neutral,Medium,94,Yes,,Unhealthy,Medium,4,No,Yes,,No,No,Medium,C
22,F,B,80,14,Law,Private,Medium,Low,Yes,High,,Negative,High,84,No,4,,Medium,6,Yes,Yes,Auditory,Yes,No,Medium,
20,M,B,81,5,Engineering,Private,High,High,Yes,Low,Medium,Negative,High,66,Yes,5,Unhealthy,High,2,Yes,No,Auditory,Yes,No,Medium,C
22,M,B,72,,Science,Public,Low,Medium,Yes,Medium,,Positive,High,30,Yes,5,Balanced,High,5,Yes,Yes,Visual,Yes,No,Low,A
19,M,B,92,10,Arts,Private,Low,High,Yes,Medium,Low,Negative,Low,,Yes,8,Balanced,High,10,Yes,,Auditory,Yes,,,C
20,M,C,80,10,Business,Public,Medium,Medium,No,High,Medium,Neutral,Low,80,No,6,Balanced,High,7,,No,Visual,Yes,No,Medium,C
20,F,B,70,13,Engineering,Public,Low,High,No,,Medium,Positive,Low,33,No,,Healthy,Medium,8,No,No,Auditory,Yes,Yes,High,
21,F,B,76,10,Arts,,High,Low,Yes,High,Medium,Positive,Low,99,Yes,9,Unhealthy,Medium,10,No,No,Visual,Yes,Yes,Medium,B
22,M,,76,16,Business,Public,High,High,No,,Medium,Neutral,Low,68,Yes,,Healthy,Medium,5,,No,Kinesthetic,Yes,No,High,B
22,,B,71,10,Arts,Public,Low,High,Yes,Medium,Medium,Negative,High,77,,9,Healthy,Low,8,Yes,No,Auditory,No,Yes,Low,A
18,F,C,72,13,Business,Public,Low,High,Yes,,Medium,,Medium,,Yes,7,Balanced,,4,No,No,Auditory,No,No,Medium,
18,F,C,96,5,Science,Public,Medium,Medium,,Low,High,Neutral,High,55,No,4,,,9,Yes,No,Visual,Yes,Yes,,A
22,F,A,94,20,Science,Public,Medium,Medium,No,Low,Low,Positive,Medium,65,Yes,6,Unhealthy,Low,5,No,No,Visual,Yes,,High,C
22,F,A,76,16,Engineering,Private,Low,,No,Low,,Negative,High,22,No,4,Healthy,Low,6,No,Yes,Visual,Yes,Yes,Medium,A
21,F,C,76,,Science,Public,High,Medium,Yes,High,High,Positive,Low,52,Yes,8,Unhealthy,Medium,6,Yes,No,Auditory,No,Yes,Medium,C
18,F,A,84,5,Arts,,High,High,Yes,Medium,,,High,,No,6,,Medium,6,No,No,Auditory,Yes,No,Low,A
20,F,,97,16,Medicine,Private,Medium,Low,Yes,Low,Medium,Negative,High,92,Yes,5,Balanced,Low,5,Yes,Yes,,No,,Medium,A
22,F,A,,5,Science,,High,High,Yes,Low,High,Neutral,High,33,Yes,6,Balanced,High,5,Yes,Yes,Kinesthetic,No,Yes,Low,A
21,,C,98,,Medicine,Public,Medium,High,No,,Low,Positive,Low,35,,8,Healthy,Low,2,Yes,Yes,Kinesthetic,No,,,A
22,M,B,81,15,Engineering,Public,,Low,No,Medium,Low,Positive,High,42,No,5,Balanced,High,8,Yes,Yes,Kinesthetic,Yes,No,Low,C
19,M,C,,15,Medicine,,High,,Yes,High,Low,Negative,Low,59,,9,Balanced,High,4,No,No,Visual,Yes,No,High,C
19,F,,88,8,,Private,Medium,Low,Yes,High,Low,Positive,Low,35,,5,Unhealthy,Medium,8,Yes,No,Visual,No,Yes,Medium,A
22,F,A,84,,Science,,High,Low,Yes,Medium,Low,Neutral,High,35,No,8,Healthy,Medium,4,No,Yes,Auditory,Yes,No,Low,C
19,M,B,100,18,Arts,Public,Medium,,No,Medium,High,Neutral,Medium,85,No,5,Healthy,Low,10,No,,Auditory,Yes,Yes,Medium,B
22,M,A,100,14,Arts,Private,High,,Yes,Low,Low,Neutral,High,87,No,7,Unhealthy,High,9,Yes,No,Visual,No,No,,C
,F,A,91,13,,Public,Medium,Medium,Yes,,Medium,Neutral,High,73,,,Unhealthy,High,9,,No,,No,No,Medium,C
19,F,A,85,14,Science,Private,Medium,Low,No,Medium,Low,Neutral,Medium,,No,7,Balanced,Medium,5,Yes,Yes,Visual,Yes,Yes,Low,
19,M,C,80,8,Engineering,Public,Low,High,No,Low,Medium,Negative,High,,No,7,Unhealthy,High,8,Yes,No,Visual,Yes,No,High,C
18,F,C,73,7,Medicine,Public,Medium,Medium,No,Medium,Medium,Negative,High,50,No,7,,Low,2,Yes,Yes,Kinesthetic,No,No,,C
18,,A,75,,Arts,Public,Low,Low,Yes,Medium,,Negative,Low,20,,5,Balanced,,2,No,No,Visual,Yes,No,Low,C
,M,A,94,12,Engineering,Public,,High,Yes,Low,Low,Neutral,Medium,70,Yes,6,,,3,No,No,Visual,No,No,Medium,A
20,M,A,93,18,Engineering,Public,Medium,Low,Yes,,Medium,Negative,Low,58,Yes,,Balanced,High,5,Yes,No,Auditory,Yes,Yes,Low,B
22,F,A,78,,Law,Private,High,Medium,Yes,Low,Medium,Positive,Low,20,No,4,,,5,Yes,Yes,Visual,Yes,No,Low,C
21,M,,90,17,Medicine,Private,Low,Low,No,Low,,Negative,,81,Yes,5,Unhealthy,,8,Yes,No,Auditory,Yes,No,Medium,B
20,F,B,76,6,Law,Private,Medium,Medium,No,Low,Medium,,Low,43,Yes,,Unhealthy,Medium,2,Yes,No,Auditory,No,No,High,B
21,M,B,97,14,Law,Public,Low,,No,Medium,High,Neutral,Low,30,No,9,Healthy,,4,No,Yes,Visual,Yes,No,High,A
19,F,C,83,19,Law,Public,,Low,No,High,Low,Neutral,,54,Yes,6,Healthy,Medium,4,Yes,Yes,Visual,No,,Low,
20,,C,80,14,Law,Private,High,,Yes,Low,,Negative,Medium,67,No,9,Unhealthy,Low,,Yes,No,Auditory,Yes,Yes,High,
19,M,C,72,18,Law,Private,Medium,Low,No,High,High,Positive,Low,97,,4,Healthy,Low,,,Yes,Kinesthetic,Yes,No,Medium,C
18,M,B,,8,Science,Private,High,Low,Yes,Medium,Medium,,High,92,,7,,Low,5,Yes,,,Yes,Yes,Medium,C
18,,A,97,15,Medicine,Public,Low,Medium,Yes,Low,Medium,Neutral,High,22,No,9,Healthy,Low,2,Yes,Yes,Visual,No,,Medium,C
20,F,B,73,12,Medicine,Private,High,Medium,No,High,Low,,High,98,Yes,9,Healthy,Low,3,No,Yes,Kinesthetic,No,Yes,,A
18,M,,85,11,,Private,High,Medium,,Medium,High,,High,29,Yes,8,Balanced,Medium,7,Yes,Yes,Auditory,Yes,Yes,High,C
20,M,B,96,18,Medicine,,Medium,Low,Yes,Medium,Medium,Positive,Low,,No,9,Healthy,Low,9,Yes,Yes,Visual,No,No,Medium,C
18,M,A,73,18,,Private,Medium,Medium,Yes,Medium,High,Neutral,Low,31,Yes,7,Unhealthy,,6,Yes,Yes,Visual,Yes,Yes,Low,B
22,F,C,,10,,Private,Medium,High,Yes,High,Low,Neutral,Medium,23,Yes,,Balanced,Medium,4,Yes,Yes,Kinesthetic,Yes,No,High,A
20,F,C,90,9,Engineering,Public,High,Low,Yes,Low,Low,Neutral,High,89,Yes,4,,High,3,,Yes,Visual,No,Yes,High,
22,M,B,,8,Science,Private,,High,No,,High,Neutral,Low,51,No,,Healthy,High,3,,Yes,Kinesthetic,Yes,Yes,Low,B
20,M,B,77,,Science,Private,Low,Low,Yes,High,Low,Negative,Low,61,Yes,5,Balanced,Low,10,Yes,No,Auditory,No,,Low,A
21,F,B,71,13,Engineering,Private,High,,Yes,Medium,Medium,Positive,Low,71,No,6,Unhealthy,Medium,8,No,No,Kinesthetic,Yes,No,Medium,B
19,M,,85,11,Medicine,Private,Low,Low,Yes,High,Low,Neutral,Low,71,Yes,4,Balanced,Low,5,Yes,No,Visual,No,No,,
,F,A,93,17,Engineering,Public,Medium,Medium,,Low,Medium,,High,72,Yes,7,Healthy,Low,2,No,Yes,Visual,No,No,Medium,B
22,F,B,85,6,Science,Public,Low,High,,,Medium,,Low,58,Yes,4,Balanced,Low,7,Yes,Yes,Auditory,Yes,No,High,A
21,F,C,100,8,Engineering,Public,Medium,Medium,Yes,Medium,Low,,Low,62,No,4,Unhealthy,Medium,10,Yes,Yes,Auditory,No,No,Low,B
18,F,A,76,16,Medicine,Private,High,Low,Yes,Medium,Low,Positive,Low,67,No,5,Balanced,High,2,Yes,Yes,Auditory,No,No,Medium,C
22,F,B,86,16,Science,Private,,,No,Medium,,Positive,Medium,63,Yes,4,,Low,10,No,No,Auditory,Yes,Yes,High,A
18,F,C,77,,Medicine,Public,Low,Medium,No,Low,Low,Neutral,,,Yes,6,Balanced,High,7,No,No,Kinesthetic,No,No,Medium,A
20,F,C,,15,Engineering,Public,Low,Low,No,Low,High,Negative,Medium,55,No,9,Healthy,High,7,Yes,No,Visual,Yes,Yes,High,B
22,F,A,86,5,Science,Private,Low,Medium,No,Low,,Neutral,High,46,Yes,7,Unhealthy,,7,,No,Visual,Yes,No,Low,A
20,M,A,73,17,Arts,Public,Low,Low,Yes,Medium,Low,Positive,Low,74,No,9,,Medium,2,No,,Auditory,,No,Medium,B
,F,C,99,19,Medicine,Private,High,Low,Yes,High,Medium,Negative,Low,87,No,4,,Low,3,Yes,,Visual,Yes,No,Medium,
20,M,C,82,7,Science,Public,Medium,Medium,Yes,Medium,Medium,Neutral,Medium,85,Yes,6,Balanced,Low,5,Yes,Yes,,No,No,Medium,C
18,F,C,97,9,Law,Private,Low,Medium,No,Medium,High,Positive,Medium,37,Yes,5,,High,9,Yes,Yes,,Yes,Yes,Low,
19,F,B,75,8,Medicine,Public,High,,No,Low,High,Neutral,,33,No,4,Balanced,High,6,No,No,Visual,Yes,No,High,A
18,,A,83,9,,Private,High,High,No,Low,Medium,Negative,Medium,71,Yes,9,Unhealthy,Low,6,No,Yes,Kinesthetic,No,Yes,High,C
22,M,,83,12,Science,Private,Low,Low,No,Medium,Low,Negative,Medium,43,Yes,6,Healthy,,10,Yes,,Visual,No,No,High,B
22,F,B,71,6,Law,Public,Low,High,No,Low,Medium,Positive,Low,21,No,7,Healthy,Medium,4,Yes,Yes,Visual,,Yes,Medium,B
22,M,B,100,8,Arts,Public,Low,Medium,No,Medium,Low,Negative,Low,41,Yes,,Unhealthy,,3,No,Yes,Auditory,Yes,Yes,Low,B
21,M,A,86,16,Arts,Private,Medium,High,No,High,High,Negative,Medium,34,Yes,8,Balanced,Low,2,Yes,Yes,Visual,Yes,Yes,High,C
,,,85,6,Medicine,,Low,High,Yes,,Medium,Negative,,68,No,5,Unhealthy,High,3,Yes,No,Kinesthetic,Yes,Yes,Low,A
21,F,A,97,8,Engineering,Private,Low,,Yes,,High,Positive,Medium,84,No,9,Healthy,Low,10,No,No,Kinesthetic,No,Yes,Medium,C
18,F,A,100,20,Medicine,,Medium,High,No,High,Low,,Medium,,Yes,7,,Medium,9,Yes,,Kinesthetic,No,Yes,Low,C
21,M,B,82,,Business,Public,Medium,High,No,Low,Medium,,High,25,No,6,Healthy,Low,2,No,Yes,Visual,Yes,No,High,C
20,M,A,77,5,Medicine,Public,Low,Medium,No,Low,High,Negative,Low,36,Yes,9,Healthy,High,2,No,Yes,Auditory,,Yes,High,C
20,F,B,90,5,Arts,Private,Medium,Medium,Yes,Medium,High,Neutral,High,92,Yes,4,Healthy,Low,9,Yes,,Auditory,Yes,No,High,C
20,F,C,72,9,Business,,High,High,Yes,Low,Medium,Neutral,,63,Yes,5,,Medium,6,Yes,Yes,Auditory,Yes,,Low,A
21,M,C,88,19,,Public,Medium,High,No,Medium,High,Negative,Low,49,Yes,8,Unhealthy,Low,,Yes,Yes,,Yes,Yes,High,
21,M,C,84,10,Science,Public,Medium,Medium,Yes,Medium,,Neutral,High,,Yes,7,Balanced,Medium,,Yes,No,Visual,No,Yes,Medium,A
21,,B,90,19,Law,Public,Medium,Low,No,Low,Low,Neutral,Low,26,No,5,Unhealthy,High,8,Yes,No,,Yes,Yes,Low,A
20,F,B,79,13,Arts,,Low,Medium,Yes,Low,Low,Positive,Medium,80,,,Balanced,Low,9,No,No,Auditory,Yes,No,Low,B
19,M,C,75,5,Business,Private,Medium,High,No,High,Medium,Positive,Medium,61,No,,Healthy,,10,Yes,No,Visual,No,,Low,A
19,M,A,,7,Law,Public,,Low,No,Medium,,Neutral,Medium,91,Yes,,Unhealthy,Medium,9,,No,Auditory,Yes,No,Low,B
21,F,B,94,,Arts,Public,High,Low,No,Low,High,Positive,Medium,87,Yes,4,Unhealthy,High,3,Yes,Yes,Visual,Yes,Yes,High,B
19,M,B,,15,Engineering,Private,Low,Low,No,Medium,,Neutral,Low,58,No,4,Healthy,Medium,9,Yes,No,Auditory,No,No,Medium,C
21,M,C,84,20,Medicine,Private,Medium,High,No,Medium,Low,Neutral,Low,58,No,7,Unhealthy,High,2,No,Yes,,No,Yes,Medium,A
22,F,B,78,16,Science,Public,Medium,,No,,High,Neutral,High,79,Yes,,Balanced,,6,,Yes,Kinesthetic,No,No,High,A
21,M,A,85,5,Arts,Private,High,Medium,Yes,Low,,Neutral,Medium,92,Yes,8,Healthy,Medium,6,,,,Yes,No,Medium,A
,M,,81,13,Science,Public,Medium,Low,No,High,High,Negative,Medium,59,No,7,Unhealthy,Medium,6,No,Yes,Visual,No,Yes,Medium,A
22,M,A,71,7,Medicine,Private,Medium,Medium,No,Medium,Medium,Neutral,Low,89,No,8,Unhealthy,,3,Yes,Yes,Visual,No,Yes,Low,C
22,M,C,72,11,Science,Private,High,Medium,,High,Low,Negative,High,71,No,8,Healthy,Medium,9,Yes,Yes,Visual,,Yes,High,A
21,M,C,90,10,Medicine,Private,Medium,Medium,No,High,High,Neutral,Medium,76,,9,Balanced,,4,No,Yes,Visual,Yes,No,Low,B
19,M,C,86,18,Arts,Public,Medium,Low,No,Low,High,Positive,High,32,Yes,9,Unhealthy,High,3,Yes,Yes,,Yes,No,High,B
22,,B,84,7,Law,,High,High,No,Low,High,Positive,High,94,No,4,Healthy,Medium,5,Yes,Yes,Auditory,No,No,High,C
18,F,A,88,8,,Private,,Low,No,High,Medium,Negative,,98,No,7,Unhealthy,Low,9,No,Yes,Kinesthetic,Yes,Yes,High,A
20,M,B,,6,,Private,Low,High,Yes,Medium,Medium,Negative,,94,Yes,5,Healthy,High,3,,Yes,Visual,No,Yes,Low,
18,M,A,96,8,Medicine,Public,Medium,High,Yes,High,High,Positive,Medium,24,No,9,Balanced,High,4,Yes,Yes,Auditory,Yes,Yes,Medium,B
18,F,C,84,15,Business,Private,,Low,No,,Low,Positive,,81,Yes,5,,High,4,No,Yes,Visual,Yes,No,High,A
22,F,,98,9,Business,Private,High,High,No,High,Low,Negative,Low,46,No,,Balanced,High,5,No,Yes,Visual,No,No,,A
19,F,A,86,16,Medicine,Private,High,Low,Yes,Medium,Low,Positive,High,49,Yes,6,Unhealthy,High,,No,No,Kinesthetic,Yes,No,Low,
20,F,C,75,17,Medicine,Private,Low,Low,No,,Medium,Positive,Low,55,No,9,Balanced,Medium,7,,,Visual,No,No,Medium,A
21,M,B,76,12,Law,Private,,Medium,Yes,Medium,Medium,Positive,Low,72,Yes,7,Unhealthy,High,5,No,No,Auditory,Yes,No,Low,A
,F,A,79,16,Business,Private,,Low,Yes,,Medium,Positive,High,79,Yes,4,Balanced,Low,3,Yes,Yes,Visual,No,No,,A
22,F,B,74,18,Medicine,Private,Low,,No,Medium,High,Positive,High,39,No,6,Healthy,Low,3,Yes,No,Visual,Yes,,Medium,A
19,F,C,97,,,,High,High,Yes,Low,Low,Negative,Medium,68,,6,Unhealthy,Medium,5,No,No,Kinesthetic,,No,High,B
19,,B,88,9,Law,Public,Low,Medium,Yes,High,Low,Positive,Medium,27,No,8,Balanced,Low,3,No,No,Visual,,No,High,C
18,M,B,86,5,Business,Public,Low,High,No,Low,High,Negative,Medium,45,,9,Healthy,Medium,10,No,No,Visual,,No,Low,B
22,F,B,,,Business,Private,Low,,No,Low,Medium,Neutral,Low,47,Yes,9,Unhealthy,High,5,Yes,No,Auditory,Yes,Yes,Medium,B
20,,B,78,5,Science,Public,Medium,High,Yes,,Medium,Neutral,High,55,Yes,4,Balanced,High,10,Yes,No,Kinesthetic,No,No,High,C
,F,C,94,16,Business,Private,Low,,No,Low,High,Neutral,High,84,No,5,Unhealthy,Medium,7,No,Yes,,No,Yes,Low,A
19,M,C,72,18,Business,Public,High,Low,No,Medium,Medium,Neutral,High,39,No,,Unhealthy,High,2,Yes,Yes,Visual,,Yes,High,
